,count_bindings_in_miRNA,exactMatchRatio,pair_state_No,mFE,head_minus3_TemplateNucleotide_percentage,hairpin_count,stem_length,distanceToloop,percentage_PairedInMiRNA,headUnstableLength,pair_state_Yes,tail_plus2_A_percentage,head_minus2_TemplateNucleotide_percentage,binding_count,tail_plus1_A_percentage,armType_loop,tail_plus3_A_percentage,tail_plus5_TemplateNucleotide_percentage,tail_plus1_TemplateNucleotide_percentage,interiorLoopCount,head_minus1_TemplateNucleotide_percentage,index,clusterName,chrom,start,end,miRNA,sample,annotation,precursor
9833,21,0.882164031621,0,-40.6,0.0,1,34,4,0.95,2,1,0.5,0.0,34,0.922222222222,0,0.0,0.0,0.690987124464,5,0.235294117647,9833,mapped_mirna_SRR1820680:miRCluster_750_24:chr17:1713913_1713936-,17,1713913,1713936,True,SRR1820680,Hsa-Mir-22-P1b_3p,Hsa-Mir-22-P1b
19473,19,0.897654254084,0,-41.6,0.0,1,34,3,0.9,1,1,0.466666666667,0.0,34,0.665441176471,0,1.0,0.0,0.969537462202,5,0.999509803922,19473,mapped_mirna_SRR567638:miRCluster_1443_25:chr19:53722220_53722244+,19,53722220,53722244,True,SRR567638,Hsa-Mir-430-P27b_3p,Hsa-Mir-430-P27b
22972,17,0.930831493745,0,-31.7,0.0,1,31,5,0.77,0,1,0.0,0.0,31,1.0,0,0.0,0.0,0.781818181818,6,0.0,22972,mapped_mirna_SRR944031:miRCluster_858_23:chr14:101052494_101052516+,14,101052494,101052516,True,SRR944031,Hsa-Mir-154-P16_3p,Hsa-Mir-154-P16
11284,18,0.263157894737,1,-44.7,0.0,1,33,5,0.9,1,0,0.0,0.0,33,1.0,0,0.0,0.0,0.285714285714,6,1.0,11284,mapped_mirna_SRR2174517:miRCluster_3461_21:chr15:59171193_59171213-,15,59171193,59171213,True,SRR2174517,Hsa-Mir-2116_3p_co,Hsa-Mir-2116_co
14205,19,0.989528795812,0,-41.3,0.0,1,33,3,0.83,0,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,0.0,14205,mapped_mirna_SRR333680:miRCluster_2129_25:chr19:53685022_53685046+,19,53685022,53685046,True,SRR333680,Hsa-Mir-430-P9a_5p,Hsa-Mir-430-P9a
6068,18,0.635802469136,0,-44.5,0.0,1,34,4,0.82,0,1,0.391304347826,0.0,34,1.0,0,0.0,0.0,0.611814345992,5,0.0,6068,mapped_mirna_SRR1291269:miRCluster_1316_23:chr21:16539138_16539160+,21,16539138,16539160,True,SRR1291269,Hsa-Mir-10-P2c_3p*,Hsa-Mir-10-P2c
495,17,0.646910466583,1,-45.5,0.0,1,32,12,0.77,0,0,0.280717488789,0.0,32,0.8995215311,0,0.0,0.0,0.944266666667,4,0.0,495,mapped_mirna_ERR038420:miRCluster_5_24:chr1:1167916_1167939+,1,1167916,1167939,True,ERR038420,Hsa-Mir-8-P2a_3p,Hsa-Mir-8-P2a
19431,17,0.198400273052,0,-47.9,0.0,1,29,2,0.77,2,1,0.0,0.0,29,0.0731480350043,0,0.0,0.0,0.00678716134212,4,0.923076923077,19431,mapped_mirna_SRR567638:miRCluster_1394_26:chr19:53666728_53666753+,19,53666728,53666753,True,SRR567638,Hsa-Mir-430-P8b_3p,Hsa-Mir-430-P8b
20189,19,0.85046728972,0,-40.2,0.0,1,34,6,0.9,0,1,0.0,0.0,34,0.0,0,1.0,0.0,1.0,4,0.0,20189,mapped_mirna_SRR837839:miRCluster_456_23:chr1:156420392_156420414-,1,156420392,156420414,True,SRR837839,Hsa-Mir-9-P3_5p,Hsa-Mir-9-P3
16943,19,0.697185376901,1,-39.0,0.0,1,34,3,0.95,2,0,0.972696245734,1.0,34,0.244514106583,0,0.845679012346,1.0,0.862559241706,3,0.998052580331,16943,mapped_mirna_SRR553574:miRCluster_813_25:chr7:130877467_130877491-,7,130877467,130877491,True,SRR553574,Hsa-Mir-29-P1b-v1_3p,Hsa-Mir-29-P1b
6560,18,0.845117845118,0,-41.3,0.0,1,30,2,0.86,1,1,1.0,0.0,30,0.926829268293,0,0.0,0.0,0.369230769231,5,1.0,6560,mapped_mirna_SRR1635903:miRCluster_5005_24:chr20:58817659_58817682-,20,58817659,58817682,True,SRR1635903,Hsa-Mir-296_5p,Hsa-Mir-296
8278,18,0.955180442375,1,-44.9,0.0,1,30,1,0.86,0,0,0.0,0.0,30,0.0,0,0.0,0.0,1.0,4,0.0,8278,mapped_mirna_SRR1635908:miRCluster_4152_23:chr20:34990408_34990430+,20,34990408,34990430,True,SRR1635908,Hsa-Mir-499_5p,Hsa-Mir-499
18742,14,1.0,1,-50.1,0.0,1,35,10,0.88,0,0,0.0,0.0,35,0.0,0,0.0,1.0,1.0,5,0.0,18742,mapped_mirna_SRR567637:miRCluster_1516_26:chr17:81125924_81125949-,17,81125924,81125949,True,SRR567637,Hsa-Mir-338-P2-as_3p_co,Hsa-Mir-338-P2-as_co
22930,15,1.0,0,-36.8,0.0,1,27,3,0.71,1,1,0.0,0.0,27,0.0,0,0.0,0.0,1.0,4,1.0,22930,mapped_mirna_SRR944031:miRCluster_810_23:chr14:100911150_100911172+,14,100911150,100911172,True,SRR944031,Hsa-Mir-370_5p*,Hsa-Mir-370
1096,18,0.663007159905,1,-34.7,0.0,1,30,5,0.82,1,0,0.969230769231,0.0,30,0.33024691358,0,0.861538461538,0.0,0.830543933054,4,0.666666666667,1096,mapped_mirna_ERR038425:miRCluster_319_26:chr9:124693724_124693749+,9,124693724,124693749,True,ERR038425,Hsa-Mir-181-P2b_5p,Hsa-Mir-181-P2b
5428,18,0.897435897436,1,-38.7,0.0,1,30,1,0.86,0,0,1.0,0.0,30,0.0,0,0.0,0.0,1.0,3,0.0,5428,mapped_mirna_SRR1291267:miRCluster_55_23:chr1:209432166_209432188+,1,209432166,209432188,True,SRR1291267,Hsa-Mir-205-P4_5p,Hsa-Mir-205-P4
772,18,0.717647058824,0,-42.6,0.0,1,33,3,0.82,0,1,0.0,0.0,33,0.0,0,0.0,0.0,0.732142857143,4,0.0,772,mapped_mirna_ERR038420:miRCluster_940_23:chrX:66018937_66018959+,X,66018937,66018959,True,ERR038420,Hsa-Mir-223_3p,Hsa-Mir-223
15542,19,0.890243902439,0,-47.0,0.0,1,29,2,0.95,2,1,0.0,0.0,29,1.0,0,0.0,0.0,0.99043062201,2,1.0,15542,mapped_mirna_SRR372650:miRCluster_237_24:chr1:65058476_65058499-,1,65058476,65058499,True,SRR372650,Hsa-Mir-101-P1-v2_5p*,Hsa-Mir-101-P1
17456,19,1.0,0,-43.1,0.0,1,33,2,0.86,0,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,0.0,17456,mapped_mirna_SRR553575:miRCluster_2238_24:chrX:147236979_147237002-,X,147236979,147237002,True,SRR553575,Hsa-Mir-506-P3_5p*,Hsa-Mir-506-P3
670,20,0.539497742453,1,-47.8,0.0,1,33,0,0.91,1,0,0.873655913978,0.0,33,0.452210006731,0,0.18085106383,1.0,0.0124085973853,4,0.0,670,mapped_mirna_ERR038420:miRCluster_156_24:chr3:37969413_37969436+,3,37969413,37969436,True,ERR038420,Hsa-Mir-26-P1_5p,Hsa-Mir-26-P1
4723,16,0.912408759124,1,-34.4,0.0,1,33,5,0.8,0,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,6,0.0,4723,mapped_mirna_ERR973613:miRCluster_3223_23:chr14:101065465_101065487+,14,101065465,101065487,True,ERR973613,Hsa-Mir-154-P14_5p,Hsa-Mir-154-P14
16595,17,0.974283418162,0,-34.7,0.0,1,28,2,0.77,1,1,0.0,0.0,28,0.866666666667,0,0.0,0.0,0.25,4,1.0,16595,mapped_mirna_SRR384894:miRCluster_1070_24:chrX:145992759_145992782-,X,145992759,145992782,True,SRR384894,Hsa-Mir-506-P13_3p_co,Hsa-Mir-506-P13_co
17972,16,0.8125,0,-43.3,0.0,1,30,4,0.73,0,1,1.0,0.0,30,0.0,0,0.0,0.0,1.0,6,0.0,17972,mapped_mirna_SRR553576:miRCluster_2962_23:chrX:50009735_50009757+,X,50009735,50009757,True,SRR553576,Hsa-Mir-362-P3_5p*,Hsa-Mir-362-P3
23258,18,0.969230769231,0,-31.4,0.0,1,33,4,0.9,0,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,7,0.0,23258,mapped_mirna_SRR944031:miRCluster_1380_23:chrX:147284690_147284712-,X,147284690,147284712,True,SRR944031,Hsa-Mir-506-P7b_5p*,Hsa-Mir-506-P7b
19880,19,1.0,0,-52.5,0.0,1,39,17,0.95,0,1,0.0,0.0,39,0.0,0,0.0,0.0,1.0,6,0.0,19880,mapped_mirna_SRR837475:miRCluster_251_21:chr12:62603747_62603767+,12,62603747,62603767,True,SRR837475,Hsa-Let-7-P2c2_3p*,Hsa-Let-7-P2c2
9900,14,0.835294117647,0,-36.1,0.0,1,29,6,0.67,0,1,0.0,0.0,29,0.0,0,0.0,0.0,1.0,6,0.0,9900,mapped_mirna_SRR1820680:miRCluster_172_25:chr3:49020197_49020221-,3,49020197,49020221,True,SRR1820680,Hsa-Mir-425_5p,Hsa-Mir-425
20029,18,0.955457040321,1,-37.4,0.0,1,32,13,0.86,1,0,0.687203791469,0.0,32,0.915966386555,0,0.0,0.0,0.983094189516,5,0.0,20029,mapped_mirna_SRR837477:miRCluster_303_23:chr11:122146567_122146589-,11,122146567,122146589,True,SRR837477,Hsa-Let-7-P1d_5p,Hsa-Let-7-P1d
3133,19,0.949541284404,0,-42.3,0.0,1,33,6,0.86,1,1,0.0,0.0,33,0.0,0,0.0,0.0,0.989189189189,4,0.0,3133,mapped_mirna_ERR852099:miRCluster_384_24:chr7:157574347_157574370-,7,157574347,157574370,True,ERR852099,Hsa-Mir-153-P1_3p,Hsa-Mir-153-P1
1164,15,0.80487804878,1,-31.5,0.0,1,24,2,0.71,1,0,0.0,0.0,24,0.0,0,0.0,0.0,1.0,4,1.0,1164,mapped_mirna_ERR409900:miRCluster_186_23:chr1:37500935_37500957-,1,37500935,37500957,True,ERR409900,Hsa-Mir-5581_3p_co,Hsa-Mir-5581_co
19490,17,0.930452057364,1,-49.0,0.0,1,38,10,0.81,2,0,0.189270644967,0.0,38,0.774774774775,0,0.841328413284,0.0,0.990145721569,3,0.769230769231,19490,mapped_mirna_SRR567638:miRCluster_1468_26:chr19:53756755_53756780+,19,53756755,53756780,True,SRR567638,Hsa-Mir-430-P31a_5p,Hsa-Mir-430-P31a
14435,16,0.968992248062,0,-34.8,0.0,1,32,5,0.8,2,1,0.0,1.0,32,0.0,0,0.0,0.0,1.0,3,1.0,14435,mapped_mirna_SRR333680:miRCluster_2541_23:chrX:134540529_134540551-,X,134540529,134540551,True,SRR333680,Hsa-Mir-450-P1_3p*,Hsa-Mir-450-P1
19457,19,0.905688449945,0,-40.1,0.0,1,34,6,0.86,1,1,0.390804597701,0.0,34,0.935838355193,0,0.0,0.0,0.646136477672,6,0.938775510204,19457,mapped_mirna_SRR567638:miRCluster_1425_25:chr19:53702786_53702810+,19,53702786,53702810,True,SRR567638,Hsa-Mir-430-P10_3p,Hsa-Mir-430-P10
21776,19,0.825552825553,0,-40.3,0.0,1,35,7,0.9,1,1,0.108695652174,0.0,35,0.0,0,0.0,0.0,0.993311036789,5,1.0,21776,mapped_mirna_SRR837842:miRCluster_5409_23:chr15:89368071_89368093+,15,89368071,89368093,True,SRR837842,Hsa-Mir-9-P1_3p_co,Hsa-Mir-9-P1_co
20381,18,1.0,1,-36.7,0.0,1,33,5,0.82,0,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,0.0,20381,mapped_mirna_SRR837839:miRCluster_5920_24:chr19:53725457_53725480+,19,53725457,53725480,True,SRR837839,Hsa-Mir-430-P34_5p,Hsa-Mir-430-P34
4855,19,0.71048513302,1,-37.5,0.0,1,34,10,0.86,0,0,0.884615384615,0.0,34,0.13986013986,0,0.235294117647,0.0,0.666666666667,6,0.0,4855,mapped_mirna_ERR973613:miRCluster_4205_24:chr22:30731610_30731633+,22,30731610,30731633,True,ERR973613,Hsa-Mir-3200_3p,Hsa-Mir-3200
4021,17,0.799220272904,0,-47.8,0.0,1,34,2,0.85,2,1,0.464285714286,0.994535519126,34,1.0,0,0.327272727273,0.0,0.966153846154,4,0.989218328841,4021,mapped_mirna_ERR973611:miRCluster_5272_24:chrX:152392264_152392287-,X,152392264,152392287,True,ERR973611,Hsa-Mir-105-P2_5p,Hsa-Mir-105-P2
23560,17,0.792,0,-29.6,0.0,1,30,4,0.77,0,1,0.0,0.0,30,0.0,0,0.0,0.0,0.0,5,0.0,23560,mapped_mirna_SRR944034:miRCluster_1015_22:chr14:101025020_101025041+,14,101025020,101025041,True,SRR944034,Hsa-Mir-154-P8_5p,Hsa-Mir-154-P8
16596,16,0.589285714286,0,-34.7,0.0,1,28,3,0.84,0,1,0.0,0.0,28,1.0,0,1.0,0.0,0.76,4,0.0,16596,mapped_mirna_SRR384894:miRCluster_1071_22:chrX:145992795_145992816-,X,145992795,145992816,True,SRR384894,Hsa-Mir-506-P13_5p,Hsa-Mir-506-P13
15043,19,0.88456284153,0,-47.9,0.0,1,32,4,0.9,1,1,0.826086956522,0.0,32,0.0,0,0.0,0.0,0.991166077739,5,0.0,15043,mapped_mirna_SRR372648:miRCluster_3516_24:chr19:13836485_13836508-,19,13836485,13836508,True,SRR372648,Hsa-Mir-27-P3_5p*,Hsa-Mir-27-P3
12107,20,0.742424242424,0,-61.1,0.0,1,33,3,0.95,0,1,0.235294117647,0.0,33,0.4,0,0.5,0.0,0.861111111111,4,0.0,12107,mapped_mirna_SRR333658:miRCluster_77_22:chr1:155195237_155195258+,1,155195237,155195258,True,SRR333658,Hsa-Mir-92-P1d_3p,Hsa-Mir-92-P1d
20398,20,0.796493659743,1,-40.0,0.0,1,35,8,0.91,1,0,0.6,0.0,35,0.676096181047,0,0.714285714286,0.0,0.0275103163686,4,0.285714285714,20398,mapped_mirna_SRR837839:miRCluster_6135_24:chr20:62554350_62554373+,20,62554350,62554373,True,SRR837839,Hsa-Mir-1-P3_3p,Hsa-Mir-1-P3
22016,16,0.966101694915,0,-37.3,0.0,1,31,6,0.8,0,1,1.0,0.0,31,0.0,0,0.0,0.0,1.0,5,0.0,22016,mapped_mirna_SRR837842:miRCluster_7105_23:chrX:134169812_134169834-,X,134169812,134169834,True,SRR837842,Hsa-Mir-17-P4c_3p*,Hsa-Mir-17-P4c
6462,20,0.794979079498,1,-41.9,0.0,1,33,5,0.87,0,0,0.142857142857,0.0,33,0.0,0,0.0,0.0,0.876923076923,7,0.0,6462,mapped_mirna_SRR1635903:miRCluster_3604_24:chr14:101030061_101030084+,14,101030061,101030084,True,SRR1635903,Hsa-Mir-154-P29_5p,Hsa-Mir-154-P29
2472,16,0.942307692308,0,-42.2,0.0,1,35,10,0.8,2,1,1.0,1.0,35,0.0,0,0.0,0.0,1.0,7,1.0,2472,mapped_mirna_ERR852097:miRCluster_255_24:chr7:128207918_128207941+,7,128207918,128207941,True,ERR852097,Hsa-Mir-129-P2_3p_co,Hsa-Mir-129-P2_co
21899,18,0.733333333333,1,-48.1,0.0,1,37,9,0.86,1,0,0.0,0.0,37,1.0,0,0.0,0.0,0.75,5,1.0,21899,mapped_mirna_SRR837842:miRCluster_1929_23:chr4:152489336_152489358-,4,152489336,152489358,True,SRR837842,Hsa-Mir-3140_3p,Hsa-Mir-3140
14448,17,0.978417266187,0,-24.8,0.0,1,33,7,0.85,0,1,0.0,0.0,33,0.0,0,1.0,0.0,1.0,5,0.0,14448,mapped_mirna_SRR333680:miRCluster_2573_23:chrX:147230787_147230809-,X,147230787,147230809,True,SRR333680,Hsa-Mir-506-P1_5p,Hsa-Mir-506-P1
10334,19,0.718133371741,0,-48.8,0.0,1,31,3,0.83,2,1,0.900523560209,0.621621621622,31,0.442244224422,0,1.0,0.0,0.00219538968167,4,0.995337423313,10334,mapped_mirna_SRR2174513:miRCluster_3306_26:chr17:30117129_30117154+,17,30117129,30117154,True,SRR2174513,Hsa-Mir-423_3p_co,Hsa-Mir-423_co
17704,13,0.9,1,-35.3,0.0,1,26,4,0.62,1,0,0.0,0.0,26,0.0,0,0.0,0.0,0.0,5,1.0,17704,mapped_mirna_SRR553576:miRCluster_2046_22:chr14:101025781_101025802+,14,101025781,101025802,True,SRR553576,Hsa-Mir-154-P3a-v2_3p,Hsa-Mir-154-P3a
17874,15,0.876368491322,1,-46.8,0.0,1,33,7,0.75,0,0,0.6,0.0,33,0.179487179487,0,0.75,0.512717536814,0.994741809357,6,0.0,17874,mapped_mirna_SRR553576:miRCluster_525_25:chr3:49020670_49020694-,3,49020670,49020694,True,SRR553576,Hsa-Mir-191_5p,Hsa-Mir-191
18001,16,0.871212121212,1,-35.9,0.0,1,31,5,0.8,1,0,0.0,0.0,31,0.0,0,0.0,0.0,0.976510067114,4,1.0,18001,mapped_mirna_SRR553576:miRCluster_3110_23:chrX:147231001_147231023-,X,147231001,147231023,True,SRR553576,Hsa-Mir-506-P2_3p,Hsa-Mir-506-P2
8212,17,0.57962633452,1,-41.0,0.0,1,34,17,0.77,0,0,0.409563409563,0.0,34,0.939716312057,0,1.0,0.0,0.358361774744,6,0.0,8212,mapped_mirna_SRR1635908:miRCluster_3124_23:chr14:100881949_100881971+,14,100881949,100881971,True,SRR1635908,Hsa-Mir-433_3p,Hsa-Mir-433
11528,20,0.0522696011004,1,-37.2,0.0,1,34,5,0.91,0,0,0.792168674699,0.0,34,0.496571988247,0,1.0,0.0,0.504128217581,6,0.0,11528,mapped_mirna_SRR2174517:miRCluster_4593_24:chrX:134170243_134170266-,X,134170243,134170266,True,SRR2174517,Hsa-Mir-17-P1c_5p,Hsa-Mir-17-P1c
11408,19,0.422077922078,1,-45.8,0.0,1,35,4,0.9,2,0,0.0,1.0,35,0.333333333333,0,0.0,0.0,0.0224719101124,3,1.0,11408,mapped_mirna_SRR2174517:miRCluster_874_25:chr3:189829974_189829998+,3,189829974,189829998,True,SRR2174517,Hsa-Mir-944_3p,Hsa-Mir-944
16382,18,0.9,0,-34.3,0.0,1,29,2,0.82,0,1,1.0,0.0,29,0.65,0,0.0,0.0,0.649122807018,4,0.0,16382,mapped_mirna_SRR384894:miRCluster_763_24:chr15:55372989_55373012-,15,55372989,55373012,True,SRR384894,Hsa-Mir-628_5p,Hsa-Mir-628
19224,19,0.716049382716,0,-48.6,0.0,1,37,4,0.86,0,1,0.961538461538,0.0,37,0.0,0,1.0,0.0,0.742028985507,4,0.0,19224,mapped_mirna_SRR567638:miRCluster_104_24:chr1:205448360_205448383-,1,205448360,205448383,True,SRR567638,Hsa-Mir-135-P4_5p,Hsa-Mir-135-P4
20117,14,0.901960784314,0,-51.4,0.0,1,32,6,0.7,0,1,0.0,0.0,32,0.0,0,0.0,0.0,1.0,5,0.0,20117,mapped_mirna_SRR837477:miRCluster_192_22:chr7:100094042_100094063-,7,100094042,100094063,True,SRR837477,Hsa-Mir-17-P1d_5p,Hsa-Mir-17-P1d
17278,17,0.794701986755,1,-56.2,0.0,1,33,3,0.77,0,0,0.0,0.0,33,0.827586206897,0,0.0,0.0,0.09375,5,0.0,17278,mapped_mirna_SRR553575:miRCluster_1966_23:chr19:49500831_49500853-,19,49500831,49500853,True,SRR553575,Hsa-Mir-150_5p,Hsa-Mir-150
8287,17,0.5,0,-35.8,0.0,1,32,5,0.89,0,1,0.0,0.0,32,1.0,0,0.0,0.0,0.5625,7,0.0,8287,mapped_mirna_SRR1635908:miRCluster_4290_21:chr21:16590292_16590312+,21,16590292,16590312,True,SRR1635908,Hsa-Mir-10-P3c_3p*,Hsa-Mir-10-P3c
14298,18,0.944881889764,0,-40.3,1.0,1,32,2,0.9,3,1,0.72,0.996363636364,32,0.818181818182,0,0.55,1.0,0.995346869712,4,0.998223801066,14298,mapped_mirna_SRR333680:miRCluster_586_28:chr4:112648219_112648246-,4,112648219,112648246,True,SRR333680,Hsa-Mir-430-P3_5p*,Hsa-Mir-430-P3
17820,20,0.809210526316,1,-40.6,0.0,1,32,7,0.91,0,0,0.0,0.0,32,1.0,0,0.0,0.0,0.8,4,0.0,17820,mapped_mirna_SRR553576:miRCluster_2690_23:chr19:53701267_53701289+,19,53701267,53701289,True,SRR553576,Hsa-Mir-430-P22_3p,Hsa-Mir-430-P22
23254,18,0.969230769231,0,-31.4,0.0,1,33,4,0.9,0,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,7,0.0,23254,mapped_mirna_SRR944031:miRCluster_1376_23:chrX:147279301_147279323-,X,147279301,147279323,True,SRR944031,Hsa-Mir-506-P7a_5p*,Hsa-Mir-506-P7a
6195,17,0.454545454545,1,-37.2,0.0,1,28,2,0.81,0,0,0.0,0.0,28,0.705882352941,0,0.0,0.0,0.244444444444,5,0.0,6195,mapped_mirna_SRR1291269:miRCluster_1388_23:chrX:70022899_70022921+,X,70022899,70022921,True,SRR1291269,Hsa-Mir-676_3p,Hsa-Mir-676
14299,17,0.168859649123,1,-36.7,0.0,1,33,8,0.85,2,0,0.488151658768,0.0,33,0.992217898833,0,0.0,0.0,0.334196891192,4,1.0,14299,mapped_mirna_SRR333680:miRCluster_587_23:chr4:112648366_112648388-,4,112648366,112648388,True,SRR333680,Hsa-Mir-430-P2_3p,Hsa-Mir-430-P2
21664,16,0.873720136519,0,-33.0,0.0,1,33,6,0.8,2,1,0.886363636364,1.0,33,0.0,0,0.377049180328,0.0,0.960687960688,6,1.0,21664,mapped_mirna_SRR837842:miRCluster_3822_24:chr10:17845158_17845181+,10,17845158,17845181,True,SRR837842,Hsa-Mir-511_3p_co,Hsa-Mir-511_co
17813,18,1.0,1,-40.2,0.0,1,33,3,0.86,1,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,1.0,17813,mapped_mirna_SRR553576:miRCluster_2680_23:chr19:53688494_53688516+,19,53688494,53688516,True,SRR553576,Hsa-Mir-430-P49_5p,Hsa-Mir-430-P49
20260,15,0.476549413735,1,-41.8,0.0,1,32,6,0.71,0,0,0.380743982495,0.0,32,0.75,0,0.0,0.0,0.785440613027,6,0.0,20260,mapped_mirna_SRR837839:miRCluster_4861_24:chr14:100884496_100884519+,14,100884496,100884519,True,SRR837839,Hsa-Mir-432_5p,Hsa-Mir-432
20208,19,0.390230414747,1,-38.4,0.0,1,33,4,0.86,1,0,0.984265362535,0.0,33,0.958383182362,0,0.723018147087,0.0,0.0177117434735,5,0.0,20208,mapped_mirna_SRR837839:miRCluster_537_24:chr1:220118204_220118227-,1,220118204,220118227,True,SRR837839,Hsa-Mir-194-P1_5p,Hsa-Mir-194-P1
15550,19,0.825,0,-57.1,0.0,1,33,2,0.86,0,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,2,0.0,15550,mapped_mirna_SRR372650:miRCluster_302_23:chr1:172138856_172138878-,1,172138856,172138878,True,SRR372650,Hsa-Mir-214-v2_5p*,Hsa-Mir-214
19963,19,0.969604863222,1,-36.9,0.0,1,31,1,0.86,0,0,0.0,0.0,31,1.0,0,0.0,0.0,0.285714285714,4,0.0,19963,mapped_mirna_SRR837475:miRCluster_175_23:chr8:134800569_134800591-,8,134800569,134800591,True,SRR837475,Hsa-Mir-30-P2a_5p,Hsa-Mir-30-P2a
1268,18,0.94262295082,1,-51.5,0.0,1,34,4,0.82,0,0,0.0,0.0,34,0.714285714286,0,0.0,0.0,0.0,3,0.0,1268,mapped_mirna_ERR409900:miRCluster_2236_22:chr14:59647000_59647021-,14,59647000,59647021,True,ERR409900,Hsa-Mir-5586_5p,Hsa-Mir-5586
554,19,0.789202200825,1,-37.3,0.0,1,33,7,0.86,0,0,1.0,0.0,33,1.0,0,0.0,0.0,0.546979865772,5,0.0,554,mapped_mirna_ERR038420:miRCluster_616_24:chr13:50049025_50049048-,13,50049025,50049048,True,ERR038420,Hsa-Mir-15-P2a_5p,Hsa-Mir-15-P2a
3114,19,0.90243902439,0,-31.2,0.0,1,32,5,0.86,0,1,0.0,0.0,32,1.0,0,0.0,0.0,0.0,5,0.0,3114,mapped_mirna_ERR852099:miRCluster_334_22:chr7:74191213_74191234+,7,74191213,74191234,True,ERR852099,Hsa-Mir-590_5p*,Hsa-Mir-590
8177,19,0.926532669649,1,-29.6,0.0,1,31,4,0.79,1,0,1.0,0.0,31,0.87725631769,0,1.0,0.0,0.983072598387,7,1.0,8177,mapped_mirna_SRR1635908:miRCluster_390_26:chr1:198859106_198859131-,1,198859106,198859131,True,SRR1635908,Hsa-Mir-181-P1a_5p,Hsa-Mir-181-P1a
6525,19,0.461538461538,1,-56.8,0.0,1,33,2,0.86,0,0,0.466666666667,0.0,33,0.75,0,0.0,0.0,0.783783783784,5,0.0,6525,mapped_mirna_SRR1635903:miRCluster_4566_23:chr19:813627_813649+,19,813627,813649,True,SRR1635903,Hsa-Mir-3187_3p,Hsa-Mir-3187
15121,20,0.933333333333,1,-47.3,0.0,1,38,5,0.91,0,0,0.0,0.0,38,1.0,0,0.0,0.0,0.0,2,0.0,15121,mapped_mirna_SRR372648:miRCluster_1232_22:chr5:36147907_36147928-,5,36147907,36147928,True,SRR372648,Hsa-Mir-580_3p,Hsa-Mir-580
1290,20,0.92550274223,0,-46.6,0.0,1,33,3,0.95,1,1,0.702290076336,0.0,33,0.833333333333,0,0.714285714286,0.0,0.989380530973,2,1.0,1290,mapped_mirna_ERR409900:miRCluster_2140_25:chr14:101023831_101023855+,14,101023831,101023855,True,ERR409900,Hsa-Mir-154-P2-v2_3p*,Hsa-Mir-154-P2
10253,17,0.948275862069,0,-27.9,0.0,1,30,6,0.77,0,1,0.0,0.0,30,0.0,0,0.0,0.0,0.85,6,0.0,10253,mapped_mirna_SRR2174513:miRCluster_2915_23:chr14:101032033_101032055+,14,101032033,101032055,True,SRR2174513,Hsa-Mir-154-P22_3p,Hsa-Mir-154-P22
2286,17,0.969387755102,1,-26.7,0.0,1,31,4,0.81,1,0,1.0,0.0,31,0.0,0,1.0,0.0,1.0,7,1.0,2286,mapped_mirna_ERR852097:miRCluster_482_25:chr13:91350755_91350779+,13,91350755,91350779,True,ERR852097,Hsa-Mir-17-P2a_5p,Hsa-Mir-17-P2a
21825,18,0.704306220096,1,-45.7,0.0,1,32,1,0.86,0,0,0.971098265896,0.0,32,0.275862068966,0,0.352941176471,0.0,0.965721040189,3,0.0,21825,mapped_mirna_SRR837842:miRCluster_6104_23:chr18:58451088_58451110+,18,58451088,58451110,True,SRR837842,Hsa-Mir-122_5p,Hsa-Mir-122
10170,18,0.294882550336,1,-35.1,0.0,1,35,5,0.86,1,0,0.0,0.0,35,0.157498318763,0,0.0,0.0,0.0724028944523,6,0.0,10170,mapped_mirna_SRR2174513:miRCluster_2270_24:chr10:89592755_89592778-,10,89592755,89592778,True,SRR2174513,Hsa-Mir-103-P1_3p,Hsa-Mir-103-P1
4608,18,0.806451612903,1,-38.2,0.0,1,36,5,0.78,0,0,0.0,0.0,36,0.0,0,0.0,0.0,1.0,5,0.0,4608,mapped_mirna_ERR973613:miRCluster_2585_24:chr11:43559714_43559737+,11,43559714,43559737,True,ERR973613,Hsa-Mir-670_3p,Hsa-Mir-670
15007,16,0.533333333333,1,-49.2,0.0,1,32,5,0.84,0,0,0.0,0.0,32,0.0,0,1.0,0.0,0.826086956522,6,0.0,15007,mapped_mirna_SRR372648:miRCluster_3283_22:chr17:19344513_19344534-,17,19344513,19344534,True,SRR372648,Hsa-Mir-1180_3p,Hsa-Mir-1180
11521,18,0.740740740741,1,-47.2,0.0,1,40,10,0.9,0,0,0.0,0.0,40,0.0,0,1.0,0.0,1.0,4,0.0,11521,mapped_mirna_SRR2174517:miRCluster_4462_22:chrX:114715250_114715271+,X,114715250,114715271,True,SRR2174517,Hsa-Mir-1298_5p,Hsa-Mir-1298
